Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y
0,1,373.74286,563.0006,384.8163,582.04694,406.04025,590.65283,37.75485150693864,384.8167397813591,582.0462959496934
1,1,366.04236,556.6681,384.26968,582.38544,410.74332,596.9269,25.893534692037026,384.3352424239145,582.3472029023978
2,1,365.2127,555.6526,384.1724,581.2256,410.53162,597.3031,22.06631677561388,384.12482233234925,581.520004386072
3,1,367.2102,557.0347,384.7373,579.63745,409.55423,596.1946,18.498437188099437,384.44308968400514,580.150545762504
4,1,366.1961,555.7329,385.21072,579.28815,410.5924,595.91736,17.856870118936797,384.8663124372894,579.3233971949228
5,1,364.6061,554.56683,384.75516,579.23517,410.7913,596.14044,17.7624417580683,384.864942681065,578.9078502815247
6,1,363.69998,553.12177,384.1669,578.78046,410.69907,595.99316,18.44859024624409,384.5981043680176,578.4557660485128
7,1,362.19034,551.6484,382.97345,577.43097,409.38376,595.2759,17.081928763585367,383.91185462419844,577.6785736505406
8,1,360.03592,550.3638,380.97162,575.51685,407.00696,594.71497,13.823711661190998,382.72157577570323,576.4565063179041
9,1,358.95557,549.1488,380.0814,574.1168,406.14127,593.8195,12.67367032412188,381.5844043621371,575.1166262666899
10,1,358.35254,548.6516,379.3656,572.83636,404.4061,593.3735,9.656955864015298,380.60348600317315,573.8396310031736
11,1,358.60318,548.2488,379.16064,572.4152,403.22507,592.47546,9.798678913069024,379.7219988132408,572.7299608612464
12,1,357.44193,547.8375,378.25708,571.9241,402.43213,592.59186,8.639155884333968,378.89864232399316,571.8623042386017
13,1,357.40662,548.0033,377.4766,572.59106,402.44254,592.79486,11.79499923737206,378.09599642138875,571.303911548884
14,1,356.44318,547.49567,376.89798,572.49744,402.22614,593.58655,10.930289133996949,377.2938934947538,571.071573043034
15,1,356.56696,547.7143,376.37463,573.28436,402.26743,593.9437,13.651385610995362,376.5411759468834,570.9802383211812
16,1,356.53046,547.0535,375.88098,572.81195,402.08633,593.7482,14.462567572651103,375.90738985276204,570.8406500698646
17,1,356.18622,547.11096,376.4429,571.89984,402.10266,593.3688,10.826947252641522,375.4758859626587,570.6485639720743
18,1,355.60178,547.10034,376.5656,571.5188,402.2533,592.81024,9.699209741487346,375.2779124810165,570.4339648156051
19,1,355.0705,546.7139,376.2999,571.13837,402.01,592.7052,9.011794756455403,375.12250275368496,570.1787408110188
20,1,354.3592,546.20734,375.94604,570.6573,401.47705,592.04535,8.6048489001709,374.80995113971784,569.8498309701721
21,1,352.162,544.40643,374.51392,569.6354,400.34674,590.856,9.058463077076327,374.32781090957604,569.402474087334
22,1,350.279,542.76984,373.06354,568.0916,399.35672,589.72784,8.568686731241499,373.7104500615719,568.7889839023762
23,1,349.97998,541.9622,372.08313,566.75946,397.77417,588.0609,8.624137623068279,373.0024125898627,567.9922218155003
24,1,350.18774,541.7904,371.92712,566.2059,396.99158,586.3084,9.58753087596294,372.28894647198507,567.117239868226
25,1,350.04984,541.0358,371.69592,565.6705,396.63055,585.23584,10.574585056604189,371.6469116184892,566.2829461687536
26,1,349.49976,540.5148,370.87268,564.71027,395.64154,584.5624,9.832453805700204,371.07891168860033,565.5414824506875
27,1,349.65668,540.573,370.57782,564.8335,395.2229,584.86,10.129858737257887,370.56898627871317,564.9356456028762
28,1,350.2196,541.32135,370.54913,565.8098,395.39505,585.6031,11.759393692284291,370.10117498522214,564.5376195097438
29,1,349.34393,541.01404,370.1284,565.6746,395.52368,585.83105,11.435834592221024,369.6695750185725,564.3876542422682
30,1,349.90347,540.9923,370.0592,566.0673,395.2391,586.104,12.696391864073751,369.3085140454131,564.3688776220702
31,1,350.43927,540.54565,369.83655,565.8754,395.31873,585.85474,14.457261033198586,369.0623773464436,564.3251369084301
32,1,350.38217,540.8759,370.10968,565.23206,395.39835,585.4855,12.303039819412588,368.9596442420284,564.1632749939909
33,1,350.0698,541.1499,370.73337,564.9848,395.32925,585.325,9.486552938811071,368.9651702111902,564.0421173048443
34,1,349.5609,543.14545,370.47546,565.1645,394.91736,585.6298,6.53402012918681,369.0111700700732,564.1192464630839
35,1,347.90085,546.62726,369.8855,566.27936,394.6696,585.77203,3.608474491282154,368.962919824647,564.2952913413608
36,1,343.02252,551.5071,368.7381,565.869,394.32657,586.2602,9.367959392349915,368.70797837212194,564.4368930106529
37,1,340.4348,551.5412,367.86487,565.4995,394.05008,586.1318,11.26570008226983,368.2899749848466,564.5316950846855
38,1,338.83295,551.00323,367.15405,565.1569,393.29034,586.283,12.394842551689136,367.7878516885923,564.5937606491393
39,1,338.5778,551.3887,366.77817,565.40454,393.20428,586.4595,12.11814502064358,367.26573114768416,564.6218281347681
40,1,336.52603,550.3498,366.09268,564.71606,392.80814,586.57556,13.37634297415292,366.78403118608526,564.6108048085938
41,1,336.96072,549.8479,366.20868,564.63495,392.76016,586.49817,12.648928141846651,366.39099549709437,564.5555979376386
42,1,337.2395,549.4298,366.50705,564.6451,392.92325,586.39746,12.001192075973576,366.0861712513526,564.4511147889248
43,1,336.79077,549.0382,366.31125,564.2097,392.28326,586.40356,13.31479471602766,365.8217504473046,564.2858167677107
44,1,335.4828,547.9249,364.89478,563.376,390.77792,585.6743,13.03052576008741,365.4092009172672,564.0223818322004
45,1,334.76053,547.46686,363.5849,562.3954,389.2846,584.4148,13.209591207511275,364.7120069043473,563.6170420788338
46,1,334.56635,547.41626,362.71265,561.63696,386.82465,583.01587,14.756981422571805,363.90855909942593,563.0556367222233
47,1,334.53958,546.60034,361.89294,561.214,385.03998,582.1838,14.061092482344682,363.1289121996471,562.4424334496689
48,1,334.35074,545.9926,361.74686,560.85114,384.8018,581.4267,13.273983674073245,362.4549933495365,561.8819781105797
49,1,334.5437,545.5965,361.79965,560.73926,385.24847,581.1851,12.030801569183897,361.91175292920326,561.3615007301165
50,1,335.12585,545.2751,362.0363,559.943,385.7182,580.98517,13.02895042540165,361.5098971276529,560.8389023773775
51,1,334.91486,543.9388,362.03897,559.51465,386.12613,580.8508,11.667868184427045,361.23569900478117,560.3017172730259
52,1,334.48428,544.01074,361.55682,559.69836,385.6144,580.9454,11.35922548277301,360.97769910404645,559.8560122439884
53,1,333.5101,544.5832,361.19888,560.1327,385.15897,581.214,12.025180473600368,360.64419923618505,559.6000521117011
54,1,333.01395,545.6054,360.66135,560.41345,384.69946,581.4493,13.015613169979634,360.32027879748154,559.4823610693802
55,1,332.69006,544.74384,360.6129,560.24884,384.56897,581.568,12.624216388027415,360.0794215550709,559.414028153187
56,1,331.87036,544.99646,360.241,559.9518,384.2768,581.07196,13.510122337012632,359.7719511739414,559.3061423992825
57,1,329.44016,544.11554,358.63748,559.32526,383.8494,580.79675,12.902770076257706,359.2441227324043,559.0878354945766
58,1,326.7912,542.5385,357.56482,558.46716,383.1839,580.46185,13.280571073092991,358.54907706421,558.7604097289734
59,1,326.67896,542.2171,356.68988,557.87,382.46716,579.6404,12.637694324127144,357.79167644196866,558.3432100431255
60,1,325.63782,541.50336,356.16214,557.2671,381.05267,578.5304,13.193082010592816,357.04073526555453,557.8555813776857
61,1,324.8768,541.097,355.11743,556.66064,379.5917,577.2748,12.873602711702349,356.22087644389967,557.3168686733065
62,1,323.88522,540.29205,353.88925,555.79254,378.3141,576.03375,12.327537302035005,355.27288038170866,556.7464168706406
63,1,324.03067,540.7252,353.12686,555.3975,377.2516,575.3623,12.849607728639713,354.3463489577195,556.1635709103407
64,1,323.76138,540.76666,353.55963,555.02026,377.63757,574.8235,13.872551891188088,353.6178477118229,555.5876757330593
65,1,324.10098,540.27075,353.73807,554.8152,378.10873,574.3637,12.594696661538793,353.1629753544869,555.0380762794495
66,1,324.28665,539.604,354.21902,554.1841,378.2466,573.9447,13.463615931789276,352.96875591559535,554.5341538389043
67,1,324.7403,539.4727,354.4521,553.9743,378.3643,574.05444,14.0058287011034,352.7688815321169,554.0954350957824
68,1,323.42172,539.4224,352.59344,554.1623,378.13702,573.8816,10.861109799977394,352.36362742181296,553.7590409934128
69,1,322.957,539.051,352.46344,554.69183,378.3981,574.18994,9.009243506339784,351.9835034196727,553.5888352270888
70,1,322.5086,539.22217,351.95862,554.4397,378.03766,574.1504,9.755743261283358,351.63121701927156,553.4922838465031
71,1,322.72006,539.0481,351.87225,553.99744,377.62012,573.648,10.201664190868302,351.23242120038316,553.3516689320229
72,1,321.32477,539.3783,350.56,553.4945,376.31293,573.52014,12.095332517504874,350.7622692830079,553.1224922425444
73,1,319.18198,538.9027,349.76227,552.969,375.21698,572.9984,13.496520562222036,350.2082896722026,552.7940391860398
74,1,317.88528,537.4775,349.15112,552.2661,374.56238,572.27295,12.900139254952924,349.5580107730242,552.4175100882577
75,1,316.55475,535.96466,348.09012,551.6544,374.3937,571.87445,11.098456323444822,348.8317618270323,552.0484883712435
76,1,316.56876,536.04346,347.59766,551.5155,374.22855,571.74207,10.714909445698002,348.1810754217978,551.6981749244537
77,1,316.3066,535.3986,347.871,551.66876,374.27853,571.607,9.784280581928156,347.6748240271965,551.3666750041974
78,1,315.6345,535.02783,346.6975,551.2003,373.52206,570.9842,8.906797738339055,347.02479915543364,551.0482790071504
79,1,314.7632,534.93164,345.41428,550.60785,372.2931,569.7646,8.390681469665825,346.24638280099305,550.7140178914559
80,1,314.75305,534.6291,344.68558,550.16064,370.47247,568.5363,8.049423085319043,345.45379899807216,550.3402810786686
81,1,314.62476,535.08136,344.40268,549.6392,369.3886,567.84766,10.029445228383736,344.73758850324816,549.9481512825213
82,1,314.4789,534.91534,344.46027,549.4306,369.74005,567.65845,9.95964960664353,344.1823712536927,549.5698845397912
83,1,314.73114,534.8763,344.59323,549.4342,370.1798,567.3722,9.043722926440791,343.8312280363824,549.2377368872563
84,1,315.03784,534.85657,344.7756,549.5422,370.32446,567.411,8.687018556735481,343.56108303751296,548.9839643616942
85,1,314.1224,534.866,343.98853,549.1758,369.95282,567.657,9.842547912210218,343.24254514958614,548.831785531113
86,1,313.9842,534.58417,343.32748,549.56134,369.87274,567.71216,7.322791447790772,342.88711869110773,548.7682690884438
87,1,314.34787,534.76263,343.14697,549.9089,369.68723,567.60876,5.958516491548749,342.54153183708473,548.7714462578483
88,1,314.0728,534.6566,342.9184,549.8902,369.60223,567.4402,5.494011628026776,342.24377576922734,548.8097620741191
89,1,313.4167,534.25226,342.56445,549.31305,369.2734,567.52094,6.957196309203836,341.9968936960596,548.8133168145736
90,1,312.595,533.59576,342.61847,549.05927,368.88995,567.2705,7.478871488016867,341.77168337182496,548.7187344165839
91,1,311.2505,533.61,341.52545,548.5625,368.31177,567.0345,8.30602811989729,341.44490870683165,548.5270782152181
92,1,308.9495,533.05,340.5972,548.00964,367.7048,566.7497,9.35710621178942,340.91194671482253,548.255521394969
93,1,307.62543,532.48895,339.36697,547.39087,367.22552,566.6864,9.558494081970515,340.2366606672142,547.921237140329
94,1,306.87228,532.6018,338.3898,546.8275,365.9343,566.1044,10.693544316759947,339.5035297118039,547.5415015425409
95,1,306.78156,532.8941,337.4475,546.5985,364.37805,565.36633,10.792987898472228,338.711010244235,547.1340023198495
96,1,306.407,532.762,336.75452,546.033,362.64645,564.7729,12.276149429807097,337.83605297211284,546.7165300972497
97,1,305.67432,532.06995,335.9116,545.69684,361.17303,564.2596,12.049923415025654,336.8907606504645,546.3068754997364
98,1,305.66052,532.0023,334.78494,545.7494,360.69263,563.4394,9.057790628184277,336.0278442240052,545.9228291523048
99,1,305.7244,532.2534,335.2747,545.58734,360.9509,563.2009,10.163414934342608,335.3925447714709,545.5821816799496
100,1,306.2788,531.9697,335.84402,545.3024,361.52386,563.0727,10.409530773041164,334.9596157179892,545.3027237076664
101,1,306.1925,531.58264,335.89688,545.34863,361.8199,563.213,9.70741587070486,334.657398041564,545.1022458604498
102,1,306.404,531.8529,335.53455,545.6282,361.76767,563.0994,8.355032899319637,334.39907058531026,544.9985387632948
103,1,306.22574,531.8969,334.69788,546.2233,361.33038,562.9108,5.360303947190689,334.11259311678367,544.9913294400036
104,1,305.52203,531.9052,334.6996,545.4254,361.16885,563.1467,8.940548307682695,333.80021123619235,545.0080905096067
105,1,305.06946,532.0316,333.73944,545.6087,360.93817,563.2709,7.658090586836273,333.4827420019075,544.9697928576207
106,1,304.8596,532.2156,333.79208,545.4409,360.72073,563.0677,8.642042790348984,333.1810024723002,544.8556198872959
107,1,303.33804,530.97375,333.8798,544.50305,360.93137,563.12445,10.649984802730684,332.91580970574176,544.704177057637
108,1,302.56198,529.9297,333.27252,544.59735,360.6163,562.85187,8.19714102351103,332.69590271794306,544.5512799886825
109,1,301.51883,528.2597,332.99286,544.2783,360.68198,562.91675,6.972010732270117,332.4817083539744,544.37372475653
110,1,301.7991,528.45825,332.50967,544.26984,360.38153,562.60065,6.090108532062186,332.22157541624597,544.1440626483593
111,1,300.87195,527.4681,332.0785,543.4509,360.1467,562.2597,6.706539296739204,331.8638527071678,543.8768853396176
112,1,299.86325,527.15356,330.67264,542.9894,358.87265,561.60754,6.23067496881629,331.3715542810564,543.5882977843421
113,1,299.922,526.73395,330.2364,542.9008,357.567,560.1005,4.11166026171626,330.7663551998536,543.258417662662
114,1,298.9473,526.85504,329.03903,542.3407,356.02957,558.8458,4.215332177199743,330.08459577740757,542.8583658362293
115,1,298.54886,526.79065,328.158,541.5331,354.14185,558.4992,6.673736739779389,329.37058963880315,542.3865242927652
116,1,299.16367,526.7962,328.42667,541.5931,354.3432,557.9806,5.482406701290204,328.70054365407174,541.9503195242702
117,1,298.80887,526.79846,327.72137,541.4653,354.3513,557.725,4.509585015485556,328.1413111400069,541.6536736109175
118,1,298.49725,526.3647,327.79385,541.5687,354.63956,557.71155,3.591396133668702,327.69043795550635,541.4774464812931
119,1,298.94247,526.31256,327.84198,542.1681,354.79486,557.61084,1.0596175567641142,327.32814309499355,541.3717325260858
120,1,298.85486,526.03235,327.88336,541.9052,354.34802,557.34265,1.585972663259202,327.0346455528922,541.2866261359848
121,1,298.59122,526.35205,327.28705,541.7101,354.49164,557.5513,2.056522554657505,326.78489378639506,541.179073095976
122,1,298.0443,525.7267,327.1726,541.1803,353.74753,557.2562,3.2233685187233623,326.5327541037723,541.033424768231
123,1,297.52548,524.935,326.6558,541.1119,353.67255,557.0763,1.5345486748995056,326.2268222760632,540.8408839092181
124,1,295.8681,524.82904,325.89877,540.2862,352.9554,556.93964,4.376987806018696,325.83119320370565,540.5926532754056
125,1,293.876,524.56165,324.89343,539.791,352.74017,556.5944,4.957012365864428,325.37195830473,540.2799356232621
126,1,292.92548,523.7449,324.9008,539.3409,351.80643,556.6743,6.789949856723483,324.877630693288,539.8955629485173
127,1,291.9318,523.39374,323.67252,538.8983,351.17026,556.3045,6.299584366333383,324.3244137504207,539.4388842039468
128,1,291.68506,523.65234,322.7556,537.89185,349.31467,554.9991,8.164621719311562,323.66915377012805,538.9108775815877
129,1,292.78314,523.9169,321.96686,537.50305,347.393,552.74316,5.974089895461821,322.8435784313529,538.3125212734773
130,1,289.7343,522.81464,319.65408,536.2991,345.74402,552.82294,8.08738068747555,321.81710017502104,537.6550658316364
131,1,290.46603,523.01746,319.0724,536.08685,344.98074,552.09045,7.149404352465014,320.7349891050459,536.9908512480228
132,1,289.87668,522.99316,318.77704,535.7754,344.75412,552.0124,8.148398061468056,319.78647974108736,536.3824898745778
133,1,289.9388,522.863,318.99335,535.59906,344.7141,551.9894,8.836668065857278,319.10622926069635,535.8828605935698
134,1,290.60947,523.08936,319.27283,535.8007,345.20743,552.3261,8.58917659978545,318.6105854729864,535.5059084085763
135,1,290.2929,523.1623,319.00482,535.71155,345.13803,552.8529,9.65284260289942,318.18017524279765,535.247099692682
136,1,290.13907,522.5481,318.45117,536.03577,344.8385,552.57336,6.603607835132557,317.7710510263166,535.0669201756967
137,1,288.84723,521.6567,317.84894,535.8023,344.5219,552.41516,5.915230466858581,317.358121677566,534.9171104266111
138,1,288.2571,520.5032,317.5265,535.4191,344.56134,551.9538,4.4465119271080935,316.9162960505686,534.7494110144157
139,1,286.7085,519.77454,316.675,534.63434,343.55447,552.1225,6.672619983134355,316.42668158269635,534.527207158283
140,1,285.99225,519.05597,315.96924,534.40814,342.99094,551.6826,5.471601051685939,315.8951800447177,534.2604626781086
141,1,285.6774,518.9553,315.31873,534.38995,342.0246,551.4929,5.129691159842775,315.33389179075067,533.9707860439706
142,1,283.37952,518.5634,314.6358,533.739,341.49725,551.2794,7.246787503210533,314.7549171749129,533.6797857259462
143,1,282.14166,518.01807,313.88797,533.42926,341.76056,551.4882,7.045534398151952,314.1703565513223,533.4090701941132
144,1,281.916,517.6579,313.65674,533.34314,341.8039,551.5005,6.5284356275237245,313.61072768425936,533.1805936127076
145,1,282.69885,517.57184,313.81665,533.43585,341.54776,551.5762,6.1779987376913015,313.18021797865566,533.0176929225997
146,1,283.61343,518.3894,313.91776,533.67474,341.72083,551.7174,6.215142767140864,312.9743396757388,532.9440507588189
147,1,285.39648,518.3958,314.96393,534.27216,341.92084,550.9616,3.5285316288277846,312.980234721269,532.9833497563939
148,1,285.09793,518.2586,314.9488,534.15607,341.9513,551.6996,4.973623685517397,313.1517840203285,533.1253185310469
149,1,285.84732,517.9945,315.83185,534.0709,341.6559,551.2466,5.429680050470303,313.41819461075386,533.2238696212739
150,1,286.10153,516.69617,315.54382,533.69666,342.31494,551.19714,3.169965004267115,313.7025050635707,533.1924822830797
151,1,286.88394,515.6043,315.5911,533.84644,342.45074,550.912,0.0279764551182933,313.9517352748975,533.2404013493847
152,1,287.5871,515.0929,315.79984,533.93317,342.27866,551.30066,0.4739525526783668,314.2088304412266,533.357122908525
153,1,289.09357,514.2247,315.60565,534.28485,342.9121,550.8349,5.893219206633887,314.50819489678645,533.4656981247853
