Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y,Velocity_X,Velocity_Y,Speed,Accel_X,Accel_Y,Acceleration,Direction
0,1,699.5408,239.19873,723.3851,270.4333,751.21155,297.49615,8.439105093761953,723.3873400883431,270.43573001183915,,,,,,,
1,1,698.66095,238.77174,722.5196,268.63425,749.24634,295.661,6.057089178723159,722.6145534643504,268.8434067733242,-0.7727866239927152,-1.5923232385149504,1.7699413725140156,,,,-2.022631274700941
2,1,698.21295,238.4448,721.0299,267.3883,746.94543,293.46368,6.5741726320640685,721.2746380915889,267.4558149516783,-1.3399153727614248,-1.3875918216459127,1.9289334539224028,-0.5671287487687096,0.20473141686903773,0.6029510516892443,-2.3387164083393137
3,1,697.4986,238.92154,719.2926,267.52783,745.02124,292.4642,8.593565874900692,719.5644822599425,267.03410212407164,-1.7101558316464889,-0.4217128276066546,1.76138430715233,-0.37024045888506407,0.965878994039258,1.0344081537389929,-2.8998229360051844
4,1,696.73096,238.17522,717.71594,266.6445,743.3898,291.83173,9.153882801147953,717.9743521665902,266.41647576153173,-1.5901300933522862,-0.6176263625399088,1.7058651873723285,0.12002573829420271,-0.19591353493325414,0.2297570260582075,-2.7711152614652383
5,1,696.4373,237.63332,718.2594,265.76074,743.75543,291.1173,7.35172531497988,717.4927928315449,265.67935889428884,-0.48155933504529,-0.7371168672428894,0.8804775233606099,1.1085707583069961,-0.11949050470298062,1.1149919761538742,-2.149488751897995
6,1,696.0036,237.22035,718.1842,265.1991,744.19543,290.52853,7.354713852375135,717.0563599166491,265.0071339154899,-0.4364329148958177,-0.6722249787989654,0.8014737121863259,0.045126420149472324,0.06489188844392402,0.07904018586342887,-2.146634547855155
7,1,692.8295,234.76988,716.5742,263.07355,743.3853,289.32828,5.606472740635523,716.3486321170487,263.69324344076006,-0.7077277996003204,-1.313890474729817,1.4923762320249057,-0.2712948847045027,-0.6416654959308516,0.6966602637835857,-2.064884195369782
8,1,690.6504,233.83833,715.21375,261.53683,742.4022,287.33066,4.940821179176869,715.4087520878021,262.4220740647901,-0.9398800292466376,-1.2711693759699756,1.5809003927447667,-0.2321522296463172,0.042721098759841425,0.23605031245267294,-2.2074673492739607
9,1,689.59186,234.091,714.0729,260.73367,741.5472,285.25592,5.670602044854388,714.2758624839676,261.18194720431393,-1.132889603834542,-1.2401268604761526,1.679688508191571,-0.19300957458790435,0.031042515493822975,0.19548998350500738,-2.311034943681804
10,1,688.61383,232.83339,712.4124,259.1287,739.6497,283.28778,6.280788952214847,712.9881997403033,259.75870731789854,-1.2876627436642138,-1.423239886415388,1.9192933896891682,-0.1547731398296719,-0.18311302593923529,0.23976051610170976,-2.30622431558927
11,1,686.3654,231.60023,710.62427,257.47263,737.69507,281.90475,4.7763909489628285,711.5803754103678,258.3351262716666,-1.407824329935579,-1.4235810462319591,2.002136943155848,-0.1201615862713652,-0.00034115981657123484,0.12016207057666402,-2.3506295669300696
12,1,684.18756,230.42136,708.95056,256.4456,736.4471,281.0752,4.570589976363575,710.0860948274194,257.13033952069895,-1.4942805829483632,-1.204786750967628,1.919475338701603,-0.08645625301278415,0.21879429526433114,0.23525651388479316,-2.463042996784645
13,1,683.6402,230.47351,707.4916,256.78394,735.6219,280.1573,8.083471461979942,708.5390633247164,256.1120094683545,-1.547031502703021,-1.0183300523444814,1.8521076010489999,-0.05275091975465784,0.18645669862314662,0.19377502418115003,-2.559441178863454
