Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y
0,1,713.69275,743.1797,732.03076,761.69257,739.88007,785.8208,26.70757490531542,732.0298191790221,761.6917246702523
1,1,712.993,743.03973,730.21,761.4821,739.9374,785.3363,20.847114045724663,730.4381770501919,761.5140892318078
2,1,712.7209,741.8802,729.79865,761.4802,739.29285,785.1403,19.20169621272021,729.646269615629,761.4358844363933
3,1,710.0823,741.0503,727.98535,760.2568,738.71655,784.57605,19.17830912893191,728.2182390189786,760.6490056948033
4,1,708.85144,740.3131,726.74274,758.9934,738.0341,783.16406,18.724328576635195,726.844640702211,759.4680889322788
5,1,707.51514,738.9497,725.5265,757.83545,737.92413,781.5886,16.080782529176798,725.5872803600486,758.3791677823035
6,1,707.2787,738.509,725.52686,757.31775,737.9703,779.9595,15.3409880811553,724.8544771835014,757.4311261968876
7,1,706.5936,738.64404,724.56396,756.4045,737.76807,779.10516,15.151681499699963,724.120993212885,756.5635607076728
8,1,706.8619,737.3542,725.0631,755.6992,738.6724,778.70905,14.172116366197484,723.7431770745469,755.7160678463007
9,1,706.4898,736.6837,724.32996,754.9735,738.7505,778.33453,12.600333657788,723.4144718096178,754.9315835176126
10,1,706.3522,734.80566,723.886,755.2285,738.81903,778.0783,7.481521013885925,722.9805607049402,754.4613949116709
11,1,705.3292,734.4854,722.81195,754.46027,738.2976,777.694,7.5095070335343745,722.3981918138692,753.9401103016298
12,1,703.9297,732.74976,721.6312,753.11127,737.6273,776.32794,6.435899461858735,721.6241131897591,753.1973579138702
13,1,702.3662,731.6957,720.10657,751.74615,736.15204,774.5081,6.32096123106805,720.6619590258587,752.2196026079605
14,1,700.7136,730.9074,718.84265,750.3224,734.92737,773.58344,8.374916181770166,719.7029080749917,751.2206296154167
15,1,702.5147,730.9049,719.43427,750.5517,734.4391,771.5547,5.1920684686677925,718.92182432614,750.4146105320962
16,1,701.1333,729.8813,718.56116,750.24677,734.2894,770.80743,3.140555475580157,718.2407681533454,749.7899420392745
17,1,700.9649,729.8621,717.6013,750.0481,734.5035,770.38745,0.2323900466696225,717.5460891383547,749.2822743334318
18,1,700.0694,728.7172,716.9764,749.9658,734.7819,770.29865,2.700303924574253,716.8340973086761,748.8420465864477
19,1,699.1558,727.4203,716.39905,749.3957,734.14124,770.2288,2.2990801580923024,716.1285928032584,748.4233952140511
20,1,698.3436,727.33185,715.74023,748.4707,733.1884,769.9438,0.357180043268381,715.45337576105,747.9804566319712
21,1,698.0724,726.73285,715.49365,748.15137,732.8544,769.4882,0.0,714.8270395026095,747.4840688794704
22,1,695.44806,728.58453,714.5952,747.4211,732.40735,769.60785,6.710076747721455,714.2473500749346,746.9718764899463
23,1,694.1379,729.1194,714.08124,746.9626,732.47504,769.7101,9.221960938288197,713.7068667066324,746.4982256203295
24,1,693.99664,729.283,714.0364,746.8224,732.12604,769.7163,10.492556996200204,713.1981486263105,746.1174624275508
25,1,693.8453,728.5225,713.73236,746.5979,732.03955,769.7244,9.366805391088734,712.7958191321042,745.8515875420903
26,1,695.0638,728.5269,714.3544,746.9079,731.93536,769.39636,8.365672888324495,712.6767377629769,745.5932194886274
27,1,694.1162,727.5624,713.3748,745.63086,730.83997,768.1699,9.054644645162078,712.3695043236405,745.2249744061429
28,1,693.0408,727.011,712.05743,744.5025,729.4273,766.7808,9.449411680932643,711.8717239629494,744.7188409966263
29,1,693.25397,726.70294,711.27466,743.60986,727.8639,765.3351,9.461344180575136,711.3277868281654,744.0937192751476
30,1,692.4609,726.5514,710.3933,742.95667,727.5141,764.87915,9.557794808714789,710.7741976787576,743.4667819460893
31,1,692.7214,726.08435,710.62146,743.176,727.8963,764.43616,7.2280016081509695,710.2204899272479,742.949855072748
32,1,691.6924,725.68475,709.5367,742.82043,727.71954,764.6105,6.316896480079127,709.676196986158,742.5351054647621
33,1,690.6042,724.8239,709.0753,742.6772,727.6917,764.78046,5.868821633558107,709.1504124762997,742.1879866385505
34,1,690.66644,724.82477,708.9044,742.5257,727.1843,764.3921,5.961147757714847,708.6504708516491,741.8867581913138
35,1,688.763,723.9158,708.2707,742.14514,727.1397,764.3042,6.5248301976542,708.1832667744724,741.6128812404478
36,1,688.18005,723.5738,708.0883,741.876,726.8112,764.291,7.535436859049962,707.7556949070361,741.3478169033483
37,1,688.6436,723.8648,707.9378,741.9248,727.0537,764.19244,6.24761240940482,707.3746499116066,741.0782840144755
38,1,687.84106,723.4181,707.6989,741.2311,726.43713,763.84375,8.459883272734015,707.0470264504502,740.8120322765448
39,1,687.76385,722.78827,707.65967,741.0261,726.3837,763.0409,7.107546307425372,706.7797191858336,740.5620691093367
40,1,687.2342,722.62415,707.0263,740.6435,725.98456,762.7423,7.058469294998947,706.5796227800236,740.341401932631
41,1,688.2528,723.50287,707.3554,740.6745,725.7257,762.2618,7.650090791642253,706.4408502739734,740.1604615374295
42,1,688.4968,723.31824,707.4984,740.73926,725.643,762.2502,7.337005150308128,706.3063882233878,740.019372199619
43,1,687.7032,723.84827,706.82715,740.6992,725.43384,762.5073,8.14454203371072,706.1320650223876,739.9156815663092
44,1,686.60754,724.4462,706.46265,740.62823,725.1453,762.80817,10.71154750787875,705.9762029040093,739.8469372846082
45,1,686.70337,722.66547,706.44037,740.63135,725.3505,763.44794,8.037927813147201,705.9293757805005,739.81553513346
46,1,690.4293,721.4822,708.24524,740.61786,726.0358,762.97284,4.441002320953952,706.1086704420364,739.8432634191488
47,1,691.5934,721.8646,708.96216,740.7388,726.6727,762.57043,3.571441397984103,706.6099478589531,739.9567585797935
48,1,695.03906,722.363,710.38257,741.54486,727.1303,762.08777,0.532657749099804,707.4176528443035,740.1826570535131
49,1,700.05347,722.84436,712.3965,742.6121,727.91626,761.75726,7.048791208614021,708.4336638955663,740.5263999442511
50,1,701.54535,721.1903,711.80133,742.2471,727.7901,761.1285,14.28886877135082,709.3410104052058,740.908647019248
51,1,702.3862,722.1526,711.81714,742.1176,727.43036,760.6626,14.809673832457838,710.0429331018438,741.2288627115682
52,1,704.07074,724.0281,714.13544,741.8456,728.99744,760.7962,8.644156217010199,711.1496532829108,741.3865114542768
53,1,706.46533,723.681,714.17706,740.69464,728.5677,760.4009,11.755773652069305,712.1667815566803,741.341038312251
54,1,712.89825,728.59424,714.40076,741.5764,726.4322,757.4627,30.53656125013193,712.9724995377212,741.2918108776178
55,1,711.6173,725.339,714.1893,741.6484,726.915,758.25415,28.50284500426763,713.6823675206451,741.4696704551147
56,1,706.2869,727.7603,715.4085,743.56305,729.378,760.39825,9.690915579513945,714.4199950264355,741.9914306726748
57,1,701.3911,730.9906,713.9481,745.53375,728.1247,761.92615,0.044234660174789,714.7882308139692,742.816619842552
58,1,697.365,733.86884,712.8765,744.7857,727.8268,763.1239,15.67375804628634,714.7653598606213,743.5029751308188
59,1,695.5504,739.9972,711.886,745.1309,727.3664,762.51044,30.86146945406163,714.467571350056,743.9538949379196
60,1,693.60046,746.2259,711.2031,744.1736,727.24347,762.35913,55.23661033628594,714.0110544659378,744.2706995917443
61,1,692.934,747.8466,710.8792,744.2306,726.91516,762.4702,60.07141710813198,713.5302124097582,744.5518901568722
62,1,694.7198,749.3851,711.6489,745.09973,726.4593,762.7832,64.25807556091847,713.2323044543136,744.8000911569274
63,1,696.9674,752.2245,712.44336,744.9038,726.09375,762.51917,77.54320786604471,713.1605845148491,745.0447081674002
64,1,698.2375,755.50464,711.54364,745.38226,725.99274,762.32733,86.8069977754506,712.8387640695473,745.4243626703174
65,1,696.1714,758.317,710.8479,746.2514,726.4101,762.19617,85.1194134909193,712.445675479013,745.7532869672503
74,1,687.20355,764.72656,706.25433,753.4302,724.6136,761.1085,53.36234608854103,711.0505043899487,747.7298124631511
75,1,694.4633,764.1543,705.50757,754.6871,718.34753,761.65765,69.10017718766944,709.6175620283373,749.6722634565859
76,1,708.7828,762.7664,704.4601,755.9456,702.0749,764.3602,131.809629152198,708.2689437840892,751.6206418397536
77,1,682.6832,766.09735,704.4861,755.8374,727.7463,760.40936,36.32079573970736,707.0352828230109,753.1906093808593
78,1,681.03296,766.2987,703.98883,755.9206,728.01984,759.7048,33.276147711834895,705.845318173979,754.5555867945419
79,1,701.62585,762.05853,702.93256,756.3698,703.1409,762.98413,165.2591427187706,704.8114921549745,755.7010771892093
80,1,689.86237,764.1302,703.6697,755.7894,720.4576,760.5635,47.00984635622565,703.9320078677941,756.5588709510173
81,1,712.4634,759.77216,701.64215,756.3141,698.01495,764.1306,82.82869954646522,702.9221116833479,757.1868604857813
82,1,687.653,764.18665,703.05725,756.11884,723.54645,757.499,31.496556671988785,702.3127218088973,757.6744637042312
83,1,721.1993,757.1626,700.97473,756.2207,687.36206,766.07794,38.575583839868514,701.5323326191715,758.1110985170969
84,1,727.4385,754.8275,701.43524,757.3552,676.53424,767.941,17.478878363059668,700.8476093239349,758.5644569627627
85,1,726.36304,755.50183,700.7754,758.04504,676.2444,767.3516,15.099631228783748,700.3011075524722,759.0153275902315
86,1,724.0498,756.0939,700.3846,758.1114,677.06323,767.1967,16.411629104801676,699.7894105358037,759.4227730761606
87,1,709.9754,758.69305,699.7466,758.44366,689.15173,763.7821,28.13886704358506,699.2091015049489,759.7458560972073
88,1,720.8544,755.9779,698.2589,758.60394,677.39594,767.3525,16.120767047567885,698.5223968634741,759.9587501707545
89,1,682.60034,763.0402,698.508,758.2791,712.37506,758.9496,19.43036157211561,697.9540457051281,760.0960721770884
90,1,673.9807,765.8045,698.1086,758.8241,722.04834,754.3648,5.58398566322339,697.5058419296322,760.2075498372211
91,1,711.0653,756.04364,695.5636,759.2448,681.71576,764.7403,9.977680940978695,696.5447334020521,760.3429108721642
92,1,704.2942,757.12775,695.57886,759.4509,689.1161,762.7849,12.362232035006995,695.8537407971768,760.5418685092599
93,1,669.7626,767.80774,695.58923,760.3819,721.1455,751.91327,2.292430327186276,695.2419180203907,760.8040780011708
94,1,700.98755,758.8923,693.51715,760.8443,687.5039,763.8372,11.81648190091141,694.317034638155,761.1191801068895
95,1,718.1123,753.89606,692.38666,761.4967,667.2329,769.9215,2.057569122502643,693.375197062279,761.4768155854093
96,1,666.79407,769.5759,693.05554,761.68317,719.5612,752.7023,1.989971462605966,692.7253986035664,761.8636271887348
97,1,666.1654,769.4281,692.14703,762.47565,717.49524,752.9141,5.685996103075458,692.0398433234514,762.254265640918
98,1,663.9268,769.68353,689.72363,762.33777,714.7418,754.4608,1.582142904921682,690.9526110732555,762.6203836590229
99,1,694.2446,760.7284,687.4822,762.92114,682.4582,764.9202,3.7325554845617015,689.5820741132225,762.9336339601134
100,1,710.54474,756.2295,685.99164,762.7336,664.2925,771.07825,6.1979904234369,688.1553630945896,763.1732951478687
101,1,708.77747,756.2914,685.5422,762.43085,665.2223,770.00446,5.640313774082054,686.8503498236521,763.3491493724283
102,1,711.3688,755.3182,685.4613,762.911,662.5187,772.31134,5.945969166106408,685.7664258097506,763.4786046705473
103,1,705.7843,757.7131,684.4639,762.9757,667.3659,769.2787,6.3703370504256895,684.7383202193537,763.57906907898
104,1,709.88196,756.6183,683.0033,763.11847,659.7774,774.14825,11.807573025096229,683.6013139961381,763.6705735436198
105,1,707.6284,757.1115,681.8874,762.9373,660.23444,773.109,12.40966218671736,682.4575575354849,763.7836406469148
106,1,688.05566,761.74915,681.711,763.798,678.4061,768.16425,34.98122124331568,681.412344774309,763.951415880452
107,1,693.76154,760.8191,679.7189,764.3712,669.205,770.8033,17.261730117201502,680.3166743639596,764.2070447358182
108,1,698.9728,757.8248,678.2905,764.97485,658.1669,771.59375,0.8645666643823932,679.0721563505808,764.5686371952278
109,1,696.5235,758.2107,678.35504,765.7219,658.5954,770.7413,8.208438732304845,678.0371416450633,764.9941612034078
110,1,672.07043,765.97266,679.0049,765.878,682.4378,763.3341,35.757276687218884,677.4459753665615,765.4265491957128
111,1,688.0889,760.7803,677.8921,766.1275,664.8662,768.41315,17.720190152725277,676.84078593035,765.8087336074973
112,1,657.2704,770.8456,678.6105,765.8145,696.3293,758.1788,10.047548323753784,676.4037052653845,766.1035102687716
113,1,669.3083,766.5163,677.27814,766.6468,681.05444,763.6308,39.55106531007564,675.9214334698524,766.3531285881692
114,1,698.29297,758.0845,674.7593,766.24884,650.7054,775.0227,0.9071975219099192,675.12904843281,766.6197013689784
115,1,649.22687,775.3447,674.32697,767.266,699.2947,757.08673,4.33932737089036,674.2111183653644,766.9653414144884
116,1,647.1965,775.6402,673.7019,767.6805,699.6686,756.471,6.633947717009836,673.4049041368876,767.4110299551332
117,1,646.24786,776.09607,672.9105,768.32764,699.64655,756.21967,8.120424832264789,672.7089469277619,767.8132219299305
118,1,647.1919,774.96545,672.5047,767.7684,697.73663,757.36566,6.533689995179794,672.062107996122,768.0457602372534
119,1,649.31,774.32074,672.0512,767.5104,695.16626,758.11456,5.44927840127084,671.4032486001029,768.2165659043194
120,1,644.69977,775.94025,671.1341,768.33246,696.8038,755.94257,9.709238522109686,670.6572040932903,768.447021289378
121,1,647.6993,774.78253,668.4861,768.4823,691.36194,759.00714,5.637846162329188,669.6927062110733,768.6782759459618
122,1,656.3382,771.5846,667.27106,768.98584,682.3744,762.2119,10.785362139237568,668.4820457387673,768.9806795178463
123,1,657.84753,772.23926,666.9943,771.6539,674.9871,762.82135,44.195263480038406,667.4678532795886,769.7754960421363
124,1,681.33514,764.9473,667.4858,771.51965,655.51624,771.112,27.33763969482333,666.834796700146,770.4794764385531
125,1,655.6706,772.8768,665.1411,771.67065,674.7542,763.1608,34.25848676563339,665.7396905441082,770.9860675769528
126,1,639.6371,779.5468,663.4463,771.0811,688.29565,758.3667,7.523396020064716,664.6332372551899,771.3866192847902
127,1,651.0277,774.9999,662.9881,771.6151,675.20435,762.90173,19.69738288707147,663.5288200206926,771.7412784974218
128,1,643.89886,776.6116,661.53424,772.13763,678.5317,761.6803,17.36595971230749,662.2909847905933,772.1052764927864
129,1,642.2537,778.06476,659.66925,772.8215,678.0293,762.76294,11.960655658855382,661.1005852633742,772.5453848112521
