Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y
0,1,751.9021,145.93393,732.5981,170.29124,714.85736,196.27153,4.070685122083607,732.597850416366,170.29238257381587
1,1,750.64465,146.96812,732.67395,171.0481,715.23096,195.70404,1.4561592415849072,732.6660149834746,170.95058552317494
2,1,750.5926,147.18759,732.80365,171.04321,715.66766,195.09315,1.240962161247926,732.7809632449961,171.14753583903257
3,1,751.4587,146.53041,732.51324,171.1689,714.99,197.0252,3.4318225977707346,732.6370446738998,171.2736679408745
4,1,752.24994,146.21504,732.57574,171.66823,713.8418,198.27403,2.551826163296316,732.5978619350913,171.58431487584323
5,1,752.6013,146.26694,732.218,172.10785,713.1315,198.93758,2.838625395760622,732.3750276320715,172.06405633264094
6,1,749.89514,148.13315,730.7901,174.59538,711.2001,200.3801,1.3974578574533305,731.637983314509,173.28818724406665
7,1,749.34045,148.79214,729.81,175.74329,709.8074,201.61234,1.7827890477153483,730.7614099000971,174.69048704467662
8,1,749.4276,148.60574,729.839,175.96666,709.75916,201.75131,2.3095275483292945,730.1483108729883,175.6090811929003
9,1,748.8748,149.63391,729.35876,176.5662,709.71204,201.61275,2.182743762990886,729.6097406151545,176.4106468718357
10,1,747.166,152.14462,728.08704,178.33417,709.43506,202.57144,1.50714107169984,728.890145809192,177.56262686581942
11,1,741.69055,157.90744,727.35364,180.29941,711.8943,198.65358,7.47658847471433,728.059491442376,178.90697463947404
12,1,742.6496,156.98112,726.48236,180.81206,709.24994,201.91785,5.077402824413211,727.2691220781512,180.12927132749357
13,1,743.5357,156.29875,726.6475,180.70297,708.8496,202.13364,5.025273637579888,726.625879027598,180.9992820346879
14,1,744.35657,155.81342,725.97894,180.92325,707.75305,203.16048,3.138497726142748,726.0585905923407,181.6235077463315
15,1,743.3922,156.59465,725.3622,181.29066,707.28485,203.5497,2.9488234673743765,725.4774116139031,182.17736580126922
16,1,741.7732,157.63156,724.6582,181.94427,706.58936,203.59198,4.7071929418973335,724.8958161028646,182.77520307216287
17,1,734.95184,164.0351,724.6738,182.88779,710.9655,197.15237,15.262658122519175,724.3531078620687,183.48532278582996
18,1,735.0726,164.32957,724.1824,184.39545,709.6942,198.52666,17.224886777036144,723.8885906943585,184.25292405189296
19,1,729.7771,170.76613,724.47534,185.00223,716.89655,191.09305,30.7861760718827,723.5331078383051,184.99189937338735
20,1,739.3954,159.59378,723.9506,184.56744,706.98706,205.00366,7.960747981635785,723.2836602753883,185.61401894419544
21,1,737.5813,161.42613,724.03284,184.93332,707.568,203.05515,12.299962233173972,723.1287884228159,186.03052238091107
22,1,730.0457,171.14026,724.6219,184.62532,714.4286,191.70178,33.32008399364918,723.0570326977951,186.16906168448668
23,1,730.5973,169.93443,724.60004,182.81323,715.10803,190.6737,25.40140385787005,723.0569335175335,186.02293839330915
24,1,730.4971,168.44336,724.532,182.3382,714.23535,190.37631,28.78846749261821,723.1265499238515,185.62571029125962
25,1,727.08624,170.89299,724.7334,181.98045,717.1506,186.93967,44.834199662860456,723.3020154570204,185.10631060676158
26,1,723.98816,179.06195,725.1609,181.7577,718.5834,177.88123,144.02351513107251,723.4972223544785,184.57810874975746
27,1,732.41815,162.08691,723.5824,180.86188,709.2912,189.93678,32.382143307213326,723.3473143876856,183.99684341172306
28,1,727.8329,164.69542,723.34595,181.10854,711.742,184.58179,58.0470272334153,723.2095790944323,183.34232275921013
29,1,731.21686,162.13564,723.20703,180.72258,707.76337,185.69571,48.83747264205491,723.1325501305714,182.84826357754116
30,1,724.34595,166.74942,723.40796,182.6519,707.6795,181.49709,90.82362991821712,723.0254998705211,182.70638832095966
31,1,718.62714,170.0199,722.7987,182.768,709.91406,178.39902,126.85070039577997,722.8167651615154,182.73111961961266
32,1,705.6697,177.09898,722.1681,183.39174,721.35034,170.0573,114.38697211757994,722.5109407420549,182.80975309383285
33,1,712.19385,171.33083,720.9667,183.26308,710.52045,175.92714,161.4027804559414,722.125733335357,182.88957230825258
34,1,701.095,180.5073,720.7647,183.29839,722.6339,167.76744,91.21349357022451,721.6550397122405,182.97946812874514
35,1,692.5441,187.75789,720.212,183.83093,733.49646,161.96252,50.64426014890355,721.0868041554248,183.17441172238674
36,1,692.2525,186.43745,718.9308,185.31615,731.8418,164.96762,55.19836469265096,720.4089709476299,183.6253154744149
37,1,691.1741,187.27754,718.22253,183.81262,732.49774,164.85689,45.717429037498334,719.6241053708692,183.79855236247883
38,1,689.42114,186.62103,717.1237,182.54933,732.6951,163.2576,42.729682422119765,718.7932567043334,183.54121411144504
39,1,686.8627,187.31418,716.6689,180.9425,735.3455,160.54175,35.45978321789786,717.9920952265074,182.94683266968826
40,1,685.6458,186.40845,716.4278,180.2188,735.8258,159.94058,34.90144549381412,717.2574865267962,182.4023466930362
41,1,684.3563,185.8835,715.5707,181.25671,736.2154,160.57814,36.61560092738766,716.4710774382863,182.04981118685757
42,1,681.93115,185.75404,714.32745,182.18248,736.4933,160.36931,38.2493368162444,715.5286203432737,181.93171307461608
43,1,678.827,186.19229,712.9321,182.83923,735.1023,160.84381,39.15829471303986,714.5375085772122,182.03171796796752
44,1,679.8354,185.84308,712.7542,183.55399,733.37415,162.22656,41.98847058353476,713.6065341002142,182.3187861506156
45,1,679.18384,186.2658,711.66266,184.30898,732.212,162.94533,42.665220729554825,712.6384424178686,182.7618779062641
46,1,677.36554,187.62747,710.1627,185.4968,731.32776,163.82495,41.960830244363386,711.5303055225286,183.32352060096622
47,1,677.72064,186.95123,708.9338,185.60963,729.7174,165.27579,41.91210567828674,710.3625478081238,183.9405099301734
48,1,677.7352,186.45387,708.34564,186.3211,729.4267,167.0627,42.16446384353443,709.2614317689786,184.5432086716865
49,1,677.3476,185.90071,707.17786,185.4856,729.3131,167.8639,37.72572113968862,708.1395742181049,184.9502059804554
50,1,717.05383,171.38617,704.05524,183.61221,690.7204,180.53096,56.25661989998439,706.5381808719353,184.79344928504074
51,1,678.0481,182.91296,704.4536,182.83731,725.17065,168.60397,34.32628965049846,705.3202633585821,184.51689764731648
52,1,689.8546,177.09955,704.07947,183.26596,714.8203,173.9102,64.4938519726557,704.2359615587051,184.35285967858567
53,1,684.49664,179.28482,701.0773,184.40102,713.83185,171.77057,61.868211099338616,702.7872274714686,184.38189271457566
54,1,668.5427,180.6327,699.522,184.90903,721.81104,169.4787,42.55351574012997,701.1787565976756,184.54965220429673
55,1,665.6429,181.23547,698.426,184.92513,723.5935,168.87201,38.95329468724312,699.7101469815237,184.77891249473788
56,1,666.2781,182.07681,697.7585,185.64828,722.51276,169.82654,39.05732774280831,698.3507596497598,185.03582541151937
57,1,664.48804,183.15839,696.4478,185.879,721.59326,169.76945,37.51147835808312,696.9873963747674,185.29738714991927
58,1,663.1109,184.15604,694.83984,186.17148,720.3139,171.02278,34.37332374010124,695.5634563347389,185.56362269257312
59,1,663.1742,184.27066,693.90314,186.17757,719.12384,172.28227,32.40345415424352,694.2487283311024,185.92667217154707
60,1,663.2644,184.14127,694.12994,187.3797,719.3641,174.31561,33.360876494313786,693.2014893916056,186.32481410428107
61,1,665.76685,183.10132,693.3892,185.31543,713.8875,174.76364,31.82061778018208,692.3075798260367,186.2665935865344
62,1,680.18555,179.30688,692.33856,184.58987,697.6713,177.18965,77.71752430842928,691.4418257523669,186.0658781727201
63,1,668.84955,181.06317,692.45953,184.62679,708.6416,174.5545,40.482807781090166,690.7074332392569,185.797964065993
64,1,664.4214,182.6083,691.3825,184.59119,713.41095,174.36053,29.11782637587837,690.0529198567763,185.6243297204177
