Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y,Velocity_X,Velocity_Y,Speed,Accel_X,Accel_Y,Acceleration,Direction
0,1,502.34018,383.8307,484.807,409.74094,466.7578,433.16956,3.524478616258165,484.81117870520427,409.7857223455976,,,,,,,
1,1,500.7303,386.17395,483.58548,412.00012,465.61017,436.5794,2.600453697082893,483.73032792203384,411.6131611978606,-1.0808507831704333,1.8274388522630147,2.123151236780014,,,,2.1049102370735526
2,1,498.3584,388.12292,482.37622,413.81693,464.21307,436.52457,6.772799357437979,482.4415599385441,413.7329647966624,-1.2887679834897199,2.1198035988017523,2.48082450261219,-0.20791720031928662,0.29236474653873756,0.35875717025206705,2.117052417682013
3,1,497.6007,389.74265,481.88925,415.96143,463.6479,438.5808,7.952458379052389,481.87528465076684,415.897903602035,-0.5662752877772732,2.1649388053726284,2.237772940348394,0.7224926957124467,0.04513520657087611,0.7239011550136066,1.8266310575180875
4,1,498.80612,390.92825,484.00375,418.0042,464.92798,439.87158,12.434159050208637,482.5470609959315,417.86074807401087,0.6717763451646306,1.9628444719758704,2.074618490009424,1.2380516329419038,-0.20209433339675797,1.2544377088644914,1.2410456251929172
5,1,498.77026,391.45764,484.4264,418.82993,465.0424,439.8049,15.086699503982024,483.313044076062,419.3742686726224,0.7659830801305247,1.5135205986115352,1.6963120825684364,0.09420673496589416,-0.4493238733643352,0.4590935112676538,1.1022857338275942
6,1,496.41757,391.8632,482.23746,419.14093,463.34943,439.8036,14.963581432363672,483.0442861746468,420.10745670800475,-0.2687579014151993,0.7331880353823408,0.7808940419806766,-1.034740981545724,-0.7803325632291944,1.295996839550951,1.9221476874544012
7,1,497.60944,390.53397,481.97107,416.8713,464.2981,440.40378,6.206019681404509,482.33083213623837,419.8343739758751,-0.7134540384084289,-0.2730827321296374,0.7639311772068759,-0.44469613699322963,-1.0062707675119782,1.1001524947959929,-2.776034811169838
8,1,498.43372,390.18683,481.82343,417.15335,463.68243,441.91904,4.591584263763942,481.95401637696835,419.6893291782056,-0.3768157592700163,-0.14504479766952727,0.4037673956193504,0.3366382791384126,0.12803793446011014,0.3601653004414546,-2.774151462183766
9,1,498.94315,390.35382,481.68015,419.1196,461.53375,446.22815,5.649895975656733,481.74133903821837,419.9799289640324,-0.21267733874998385,0.2905997858268279,0.36011093560231355,0.16413842052003247,0.43564458349635515,0.46554014243728087,2.202584109127746
