Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y,Velocity_X,Velocity_Y,Speed,Accel_X,Accel_Y,Acceleration,Direction
0,1,260.46698,639.1644,284.35373,663.24133,308.91675,689.49756,1.6812101549236325,284.3504796837228,663.2360457107926,,,,,,,
1,1,259.63623,638.17816,283.2499,661.50354,306.7212,686.2823,1.9040287341203492,283.4118713091012,661.7601881814536,-0.9386083746216514,-1.4758575293390095,1.7490400589513504,,,,-2.1372488212419682
2,1,259.0937,637.65295,282.29373,660.31854,305.9966,684.7042,1.4812089337598084,282.2890446876188,660.2497859138363,-1.1228266214823748,-1.5104022676173372,1.8820347052945434,-0.1842182468607234,-0.034544738278327713,0.18742919041375755,-2.2100572973622175
3,1,259.0634,637.74005,281.955,659.83344,305.5895,683.93164,1.573212019308618,281.8835474298054,659.6158693588911,-0.4054972578134084,-0.6339165549451309,0.7525146010063173,0.7173293636689664,0.8764857126722063,1.1326025871859156,-2.1398752116566957
4,1,259.01556,637.50885,282.42978,659.9528,305.9728,684.19604,2.051472520141389,281.8051929121752,659.4645870266346,-0.07835451763020274,-0.1512823322565282,0.1703695233486211,0.32714274018320566,0.4826342226886027,0.5830593154772575,-2.0486893090187275
5,1,258.33237,637.4394,281.76428,659.8969,305.37463,684.4291,2.3133379821677145,281.5050421290047,659.2125678454772,-0.30015078317046573,-0.25201918115737953,0.39192366643146215,-0.221796265540263,-0.10073684890085133,0.2436011004369229,-2.443142807096605
6,1,256.88525,636.3615,280.88736,659.16986,305.19684,684.3543,2.473617671952429,281.0908807796347,658.8232443583393,-0.41416134937003335,-0.3893234871379718,0.5684209715952406,-0.11401056619956762,-0.1373043059805923,0.17846815303005212,-2.3870973199734085
7,1,257.42987,635.7677,281.14053,658.65344,305.17212,684.05853,2.60556707377357,280.7768845117135,658.3967500117694,-0.3139962679211976,-0.4264943465698252,0.5296140896204167,0.10016508144883574,-0.03717085943185339,0.10683967583512458,-2.2054237002128705
8,1,258.48782,634.5168,281.0365,658.3235,304.85852,684.037,0.6321101380842145,280.546064061055,658.0332182523161,-0.23082045065848433,-0.36353175945328076,0.4306198097781659,0.08317581726271328,0.06296258711654446,0.10431924057300611,-2.1365108033616207
9,1,259.02173,633.83124,280.6788,658.38684,304.8567,684.0239,1.9110053704243832,280.3391146802059,657.8099905248973,-0.2069493808490961,-0.22322772741881636,0.3043988576233387,0.023871069809388246,0.1403040320344644,0.14232023531097993,-2.318371502792395
10,1,258.3323,633.1527,280.12094,658.236,304.5138,683.9586,2.501002568152939,280.15863460047865,657.7132402679144,-0.18048007972726055,-0.09675025698288664,0.2047771261752956,0.026469301121835542,0.12647747043592972,0.1292175469112066,-2.6495058321060054
11,1,258.24548,633.6223,280.45587,658.5937,304.6068,684.26196,1.60449662419405,280.0226977978772,657.7063489181379,-0.13593680260146357,-0.006891349776537936,0.1361113698529695,0.044543277125796976,0.0898589072063487,0.10029320386459262,-3.0909407688660053
12,1,258.49872,633.9059,280.67664,658.8266,304.9552,684.1985,2.071409869417562,279.9493782484057,657.7526979123386,-0.07331954947147779,0.0463489942006845,0.08674091075216794,0.06261725312998578,0.05324034397722244,0.08219157266020452,2.5778678799608143
13,1,258.05145,634.59753,280.97153,658.7988,304.83148,684.29565,0.340923193259377,279.9446638807473,657.8156686872875,-0.00471436765838007,0.06297077494889436,0.06314700119627757,0.06860518181309772,0.016621780748209858,0.07059004580569242,1.645522885140661
14,1,257.8498,634.64087,280.7281,658.664,304.88968,684.3466,0.3499858823568982,279.9661984343023,657.8586426797555,0.021534553555000002,0.04297399246797795,0.048067671312962405,0.026248921213380072,-0.01999678248091641,0.032998138954421656,1.1062637869157426
