Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y,Velocity_X,Velocity_Y,Speed,Accel_X,Accel_Y,Acceleration,Direction
0,1,893.277,577.4063,869.1941,591.3957,856.738,616.8605,33.78275742607765,869.1791476890745,591.341630861601,,,,,,,
1,1,893.2354,577.19293,869.6538,591.65265,857.1272,616.68097,31.896434921002037,869.6563849556132,591.6954125405899,0.47723726653873655,0.3537816789889803,0.5940680810829908,,,,0.6379175164858666
2,1,893.15094,577.13135,870.0734,591.7241,857.4076,616.9334,31.01710942572832,869.9715318329814,591.8138538540384,0.3151468773681927,0.118441313448443,0.3366688269595434,-0.16209038917054386,-0.23534036554053728,0.2857593076598067,0.3594972045557666
3,1,893.1549,577.13214,870.2923,591.84985,857.20074,617.0103,29.739771639953663,870.3143827891371,591.7965574186763,0.34285095615564387,-0.017296435362027296,0.34328697151664817,0.02770407878745118,-0.1357377488104703,0.13853610516250134,-0.050406113149674414
4,1,892.83405,576.66907,870.7623,591.64355,857.2534,616.9559,27.756825910475147,870.8363961416015,591.7431258512339,0.5220133524644552,-0.053431567442430605,0.5247407669988435,0.17916239630881137,-0.03613513208040331,0.18277010702405297,-0.10200147657284649
5,1,893.6926,574.86053,872.0372,591.81464,858.00946,617.514,23.31509021706548,871.535685606147,591.7531617684415,0.6992894645454726,0.01003591720757413,0.6993614765330523,0.17727611208101735,0.06346748465000474,0.18829482606370257,0.01435060697309495
6,1,893.7334,571.68536,872.63007,591.86176,858.21924,618.05725,17.470018783107026,872.2518717710027,591.926267787029,0.7161861648556851,0.17310601858753216,0.7368095523280908,0.01689670031021251,0.16307010137995803,0.1639431500412351,0.2371568152404567
7,1,890.76764,569.32825,871.9128,592.5347,858.22626,618.02924,10.864462238135443,872.5368894130407,592.313942975276,0.28501764203804214,0.3876751882469307,0.4811726383068957,-0.43116852281764295,0.21456916965939854,0.4816079563681149,0.9368366353904853
8,1,889.06067,570.6218,871.86395,593.4733,857.9919,618.8282,8.279153130028934,872.5942847203081,592.775272207658,0.0573953072673703,0.4613292323820133,0.4648858805626317,-0.22762233477067184,0.07365404413508259,0.23924223185697063,1.4470194424776748
9,1,888.6467,570.43915,872.6997,593.844,858.2942,619.0643,4.534318568273124,872.8205459779223,593.1212368101994,0.22626125761416915,0.3459646025414713,0.41338319137190815,0.16886595034679885,-0.11536462984054197,0.20451089703185207,0.991613467895368
10,1,892.2171,569.42413,874.0121,592.6364,858.75745,619.1662,8.207553664735356,873.4437033885878,593.197508592899,0.6231574106654989,0.07627178269956403,0.6278077279736995,0.39689615305132975,-0.2696928198419073,0.4798549503560675,0.12178993657908659
11,1,893.2029,567.7899,874.18335,591.88763,859.374,618.67645,9.34828012134813,874.0179548253594,592.9885213016522,0.5742514367716467,-0.2089872912467854,0.6110977013023116,-0.048905973893852206,-0.2852590739463494,0.2894210316325249,-0.3490302696939666
12,1,891.4034,566.1421,873.01776,591.32385,858.27026,618.3363,7.50140203699926,874.0721184036063,592.5513426538148,0.05416357824685747,-0.43717864783741334,0.4405211270001162,-0.5200878585247892,-0.22819135659062795,0.5679460148707554,-1.4475309899288844
13,1,890.7089,564.37335,872.035,590.39453,857.0007,618.1882,7.254796745766675,873.7073255376067,592.0948143166869,-0.3647928659995614,-0.4565283371279065,0.5843731322408188,-0.41895644424641887,-0.01934968929049319,0.4194030432069387,-2.2449629436335106
14,1,888.25574,565.49097,870.6603,591.53107,856.67706,618.26074,6.431541210461374,873.1677859663671,591.8657214450557,-0.5395395712396294,-0.22909287163122372,0.5861625139546911,-0.17474670524006797,0.2274354654966828,0.28681579795742074,-2.7400539967225033
15,1,885.79193,567.82764,870.5187,592.96185,856.55084,618.3411,2.458935529366108,872.6674312617857,592.051483343706,-0.5003547045813548,0.18576189865029846,0.5337249416945573,0.039184866658274586,0.4148547702815222,0.41670125293831467,2.78610454163739
16,1,882.5022,570.01685,869.7912,593.63367,856.12885,618.5428,0.4541341139103119,871.9441575197538,592.602055917416,-0.7232737420318927,0.550572573710042,0.9089857341204627,-0.22291903745053787,0.3648106750597435,0.4275274563059314,2.4909474623935424
17,1,875.0427,575.2023,863.9803,595.6401,855.0188,615.91565,4.580821184899834,870.1288588318967,593.2443121275259,-1.8152986878571937,0.6422562101098492,1.9255654664437447,-1.092024945825301,0.09168363639980726,1.0958669497198297,2.801534822387954
18,1,864.0081,572.3091,865.3851,593.1577,854.7728,617.31714,27.492531634585283,868.7842033396416,593.3791881746155,-1.344655492255015,0.13487604708961953,1.3514029528346079,0.4706431956021788,-0.5073801630202297,0.6920546563625344,3.041621751760888
19,1,861.47015,569.2037,866.9473,593.0244,854.61426,617.58417,39.61334994578026,868.0624884447273,593.4067740276404,-0.7217148949143848,0.027585853024902462,0.7222419046471846,0.6229405973406301,-0.10729019406471707,0.6321124690729852,3.103388605229172
20,1,866.8989,569.87024,868.2827,593.2711,857.2879,616.6079,28.611006332261173,867.8086626480725,593.4216414151552,-0.2538257966547235,0.014867387514868824,0.2542608390195437,0.4678890982596613,-0.012718465510033639,0.4680619271369643,3.083086307166823
21,1,864.9088,568.15265,868.21,592.1993,857.06384,615.86816,33.03364589901867,867.668678789141,593.2733965041704,-0.1399838589314868,-0.1482449109848858,0.20389221268667204,0.1138419377232367,-0.16311229849975462,0.19891105727549274,-2.327540892986858
22,1,867.0557,566.19824,867.1895,591.11835,855.9965,616.02527,24.50640452054789,867.3059907439991,592.8388626410269,-0.36268804514190833,-0.4345338631434288,0.5660055620815144,-0.22270418621042154,-0.286288952158543,0.36270996496330593,-2.2663170579674596
