Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y
0,1,515.3088,415.3869,541.93335,441.82568,565.2575,470.20255,5.782385138583912,541.9331069589037,441.82499895825055
1,1,516.1384,414.9703,541.7623,441.29816,564.1983,468.78586,5.001670047159306,541.7852448374281,441.36517815232935
2,1,516.02563,413.7893,540.97394,440.79208,564.2725,468.23425,2.4039546114696813,541.1177475044274,440.8367751845936
3,1,515.81305,414.4735,541.2378,440.79712,564.4348,468.63666,4.202396299362772,541.0872622411002,440.6469848847044
4,1,519.89386,414.8081,542.7234,441.8222,564.84595,468.16745,0.179136789028012,541.886143827455,441.225187651598
5,1,529.78894,417.4633,545.93146,443.39938,565.382,465.58908,9.338519780752232,544.0525123089434,442.26003223390643
6,1,541.38074,410.91364,550.73224,440.03943,570.8292,462.05826,24.58685086697924,547.391967591447,441.42205006314435
7,1,542.5373,406.64554,549.5216,438.25424,570.9914,462.28378,29.32001857030168,549.1175086168419,440.0996861117988
8,1,544.1143,408.17856,547.89374,437.1099,565.5768,458.55408,32.06662685419653,549.3511862452146,438.76413948338495
9,1,540.2756,405.2633,545.8008,435.97034,565.24316,461.7285,26.845433603359805,548.9556923519139,437.5520118804394
10,1,538.3429,406.34897,545.8209,435.89487,563.47845,462.03568,19.834933073777304,548.5709650151732,436.61239065905437
11,1,536.20856,406.63763,545.8561,435.90518,562.26,462.80676,13.129953648510805,548.1687266539011,435.91591936600224
12,1,535.28284,406.01855,544.6696,435.73676,560.99585,462.97205,13.411416235373656,547.5918474044586,435.3886305957256
13,1,536.50806,405.25348,543.87964,435.2887,559.03595,463.63504,14.343036548734608,546.8360039323411,434.9565569426669
14,1,535.1515,405.39615,542.6925,434.99606,558.5225,462.5536,15.58172067104353,545.9804357648626,434.5304712686195
15,1,534.3189,404.9093,543.0918,434.07175,558.69824,461.63977,12.77170414691777,545.2858273474735,433.9601075047798
16,1,537.60645,402.2029,544.0882,432.55377,560.2307,461.21826,17.33116556687725,544.9707162764431,433.1321583640141
17,1,539.8944,398.1445,544.47546,430.9581,561.079,461.89365,20.275438199696826,544.9036078331765,432.14219061646645
18,1,543.0798,395.5611,545.1904,429.3099,562.06915,461.36627,24.18963579615339,544.8937536931287,431.1170221653037
19,1,541.406,396.2988,544.99347,429.69058,561.8575,460.99008,22.18347901384018,544.8634234228199,430.09960138850545
20,1,540.9316,393.6426,544.4803,428.11975,561.6239,460.93716,21.705576618303184,544.7631410615357,429.094546079479
21,1,540.88184,390.95325,543.78925,427.0032,560.8667,459.9947,22.756639183594743,544.5434306485627,428.0370212185283
22,1,541.6269,389.4444,543.1998,425.3681,559.72925,458.48877,24.01512963327703,544.1710900311753,426.86332296232257
23,1,541.6171,389.04404,542.3666,424.411,559.0654,457.32953,25.68373176381569,543.6780122886046,425.583724986097
24,1,541.4665,387.93256,541.7936,422.69574,557.6347,455.237,25.41778346105293,543.1123643080707,424.22699534472804
25,1,541.58954,386.85382,540.9844,421.1252,555.4079,453.6175,24.94835015128297,542.5223129767935,422.82190209309226
26,1,541.64294,387.04053,540.86536,419.92432,553.1825,451.40854,22.72083866579265,541.93442776949,421.37699749397467
27,1,541.9687,385.97626,540.0792,418.2489,552.0916,449.84113,24.169108273343323,541.288888510865,419.81997064179535
28,1,542.0358,384.76608,539.5927,416.80344,550.9458,447.89203,24.422265511816175,540.6534625629399,418.2938805622895
30,1,542.3601,383.43143,542.54913,415.26913,551.69824,446.8111,15.835232893465031,540.7880553398713,416.68174981914535
31,1,542.95593,383.10913,543.84735,414.67242,552.57275,446.5973,13.6684640814225,541.2370079334123,415.2844541297198
32,1,542.69226,382.26077,544.1367,414.47723,553.74335,446.35092,14.205428937201374,541.7036083369541,414.14712763713135
33,1,543.9204,380.2935,543.7808,413.08148,553.7616,446.19727,17.016210542972953,542.0751509342003,412.9127663247507
34,1,545.0313,377.3638,543.1943,411.41785,553.1664,446.0281,19.1608678436167,542.3328820546363,411.6051490185978
35,1,544.68695,374.6856,543.48737,410.11096,553.0084,445.09863,17.16245438611093,542.4902296449503,410.39617362177296
36,1,544.6631,374.80817,543.1298,409.8297,552.1809,444.2387,17.244331784536705,542.5953961748605,409.1897551294328
37,1,545.41394,372.62704,542.5458,407.78876,551.9705,443.63037,19.39603373488645,542.6949941682832,407.9786250509756
49,1,532.4804,377.40067,541.8748,400.94257,546.6797,428.48227,11.857686877092611,542.5087925814139,405.4474815385499
50,1,533.46533,375.1563,541.5774,399.30298,546.99316,427.9091,7.849329765013442,542.2345682702284,402.9360297871299
51,1,533.3401,373.5595,540.67334,396.64648,547.2585,426.89227,5.338948844492782,541.9108029718282,400.37060615258497
52,1,531.3569,378.03885,540.7916,396.81992,545.7492,425.04245,16.7099073388452,541.5457103244116,398.32292979725264
53,1,530.84375,379.93365,540.095,397.02795,544.8419,420.68872,17.077312519238852,541.1475039661768,396.6237312149353
54,1,532.0034,378.48566,539.38763,395.55402,543.8681,418.93753,12.547687680728858,540.7325039806427,395.11902057896225
56,1,531.09534,377.35968,538.8281,392.06696,543.9878,416.16623,15.64987403770427,540.0552130322073,393.09911058945295
57,1,528.0185,374.5125,539.927,392.04526,543.9299,415.70065,24.58057925132515,539.8938236621856,391.5399726013121
58,1,527.4303,378.2499,540.8299,393.7121,544.0446,415.8364,32.64496330457152,539.8581252958357,390.71069624318625
59,1,528.76624,380.1466,540.11395,394.66833,544.19183,414.90677,26.61304520551448,539.8923902717528,390.32845809269514
60,1,525.3429,380.14816,540.60815,393.2849,544.8454,416.1656,38.79418089745478,539.7978436992207,389.8927279558709
61,1,528.2091,371.00916,539.087,391.7513,546.6382,413.86646,8.821538103741807,539.5006247782458,389.30091995956275
62,1,527.1335,372.9666,540.0597,392.34216,546.86206,412.4138,14.987092953673685,539.5695763010305,388.9795979706515
63,1,546.7054,361.41086,544.3304,385.68427,549.3935,412.80975,16.16112150384056,540.4543683117207,387.43910482366744
64,1,544.98206,360.85965,545.4545,380.97824,551.01886,400.37393,14.662081378233406,541.5732076785908,385.0125551045843
65,1,544.8178,346.2281,543.8369,374.45987,551.07684,397.0298,19.775011097138037,542.2046898419987,381.69261495640706
66,1,541.5671,343.4686,538.75464,374.12415,536.3888,398.59558,0.2797648263255765,541.490423920528,378.7172754755995
67,1,542.68396,342.27045,536.5714,366.50198,536.82916,385.31073,14.942947744464783,540.5161381446005,374.6410164548388
68,1,541.38214,348.0704,536.836,363.51126,537.15796,375.16476,17.988177818451913,539.6744518496537,370.5972630963678
69,1,539.7921,348.2123,537.73004,367.2434,537.0281,379.87076,3.002048813464808,539.0294481639373,368.0174897058616
70,1,538.5524,344.66122,538.0904,363.85187,535.746,379.60065,7.087839829105412,538.6452102157019,365.3154490600138
71,1,536.4859,342.9185,538.48126,366.7684,537.05347,388.35458,8.566646532268265,538.5628884341857,363.8082100334084
72,1,533.99603,345.21597,540.77026,371.0474,542.0986,395.6976,11.610297112178502,538.7319024525804,363.6506179571941
73,1,530.109,343.31384,540.3093,373.05264,542.02295,404.8711,15.849056505755248,539.0586891464253,364.2350062635848
74,1,528.35913,343.63324,541.4028,372.325,541.75397,403.98495,23.811608019166687,539.3694851566984,364.6724079541739
75,1,523.93884,356.6644,539.46375,372.63837,542.6491,404.57242,38.48690361416267,539.5322454273035,365.50350403826513
76,1,529.97327,346.18356,540.6069,375.31036,544.91785,402.52448,11.05472799220437,539.6619983484113,366.6925136455763
77,1,524.9409,356.725,540.95557,375.0909,543.6791,403.49374,35.61040663890806,539.8502948855477,367.9421055369815
78,1,527.9378,345.46762,539.212,374.4719,543.8613,401.24188,11.388750704186284,539.8477028593926,368.95494847335476
79,1,524.56165,353.34537,538.2043,372.7019,542.6029,402.99286,26.914185624449637,539.4150164569509,369.49779246486554
80,1,518.2013,343.4225,535.8497,371.0294,542.2798,402.21405,20.93893038391909,538.6949184753732,369.5937125188646
81,1,515.9829,342.8403,536.22864,368.58353,541.8399,400.98746,28.3589744758296,537.9255638643469,369.3298648919983
82,1,514.73926,342.46732,535.77136,368.168,542.0576,400.5949,28.32386851928574,537.2844877659135,368.79340584091295
83,1,512.7959,341.522,535.36615,366.82062,540.7807,397.1903,31.62893734950713,536.7067460915334,368.07149162225494
84,1,511.06665,340.1472,535.03345,365.1944,540.7254,392.86798,32.11462049132956,536.0914381901694,367.2436094105596
85,1,508.72733,338.55234,534.43494,364.83426,541.42346,393.84726,30.823940131807323,535.4363163913781,366.3585700519191
86,1,507.89,338.08762,533.6392,363.11142,539.93256,391.55954,33.34438461457801,534.7637962698645,365.4246559579512
87,1,509.47586,338.8424,533.20966,362.82898,542.09784,393.58572,28.578090415452444,534.0962934003339,364.3187121308201
88,1,509.61768,337.9787,533.0861,360.2942,543.8288,391.3467,27.35939838196169,533.4552202460079,362.9310323521055
89,1,508.9713,335.0682,532.1022,357.83893,544.01526,388.62622,24.295681211960584,532.8579768241758,361.33714293050315
90,1,508.0981,332.57135,532.096,356.5684,544.5289,388.27194,23.58791348005834,532.3209600406446,359.69124930956997
91,1,508.76392,332.85303,532.3601,357.1619,547.4953,388.66177,18.484148428937026,531.8605668012203,358.2770409451931
92,1,508.16232,332.99774,531.29553,356.66238,547.7421,387.87097,16.56062419032963,531.4788940055238,357.32641790383775
93,1,507.68753,334.79425,531.91364,358.63004,544.86365,387.7552,21.49377006788393,531.1208385284318,356.7346386819546
94,1,506.53992,337.60486,530.99695,357.66333,541.6767,388.10007,31.307929163324676,530.7169972386357,356.3394409589708
95,1,507.1206,335.87234,529.89526,358.51175,542.83026,387.7136,21.279617443685343,530.1979670048268,356.0851207162374
