Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y
0,1,549.055,491.23535,532.16974,517.3438,516.75275,544.3348,3.1575272917480186,532.1720063335869,517.3440802001246
1,1,548.9141,490.57422,532.1247,516.64087,515.7741,543.5917,1.541165731487645,532.1124411036346,516.7273843652097
2,1,548.7112,490.01715,531.8106,516.2853,515.70807,543.043,1.7175999187027022,531.9189763086018,516.2679485568594
3,1,548.52795,490.097,532.2511,516.20276,515.89294,542.6518,0.2074790554231317,532.0551020048567,516.0900472088945
4,1,548.94977,489.0279,532.77405,515.9177,515.68604,542.36597,1.836962507203003,532.4226932691963,515.7986108184915
5,1,549.7772,487.92355,532.9549,514.71857,516.7758,541.2457,0.7417770212451066,532.8237730436595,515.1377683441899
6,1,549.4589,487.29495,533.4436,514.45886,516.4888,540.80676,2.2385210212107483,533.2225707108214,514.5603898209437
7,1,548.43567,484.92505,533.95105,513.0245,516.90186,539.39923,5.609408327217605,533.6238672633923,513.638516956861
8,1,548.4773,482.508,534.38336,511.90054,517.08386,539.1199,6.820240983109918,534.0244326111088,512.7225021694642
9,1,549.13275,482.5746,534.3956,511.84354,516.8898,539.39856,5.702414312274709,534.3889923318161,511.9496667815685
10,1,549.3363,481.36914,534.58185,511.47473,516.7521,539.3445,6.500139802440389,534.6742609203868,511.32414332972934
11,1,549.62,480.3631,534.48944,511.04483,517.28864,539.7425,4.687593082242029,534.8429824684683,510.85942099856874
12,1,549.99194,481.23566,534.529,511.31305,516.9894,539.5748,4.616303720933802,534.882019454808,510.6064155649763
13,1,549.1671,484.6545,533.65234,512.56793,517.2056,539.5423,2.305201446553102,534.7842639549281,510.62539945390824
14,1,550.7384,486.30377,533.7849,513.29877,517.3422,540.0255,0.5297107745986771,534.6563871917028,510.95037147512414
15,1,553.0923,488.05804,534.8128,513.90076,517.92377,541.0919,3.4278267319360105,534.8108601184382,511.510235977596
16,1,552.98444,492.06543,534.59265,515.74164,518.2399,541.5761,5.507229298958363,534.8576922843574,512.3033152010869
17,1,553.9622,497.68805,534.1201,517.2468,518.95874,542.10065,14.027909094504391,534.8816839175835,513.3490857593399
18,1,558.62195,505.5304,535.6696,515.1477,519.08136,541.64655,35.21916999703984,535.0921874433224,513.8357747837919
19,1,559.82825,513.3147,536.54156,516.2518,519.8993,541.66327,49.59018984225478,535.4726565372347,514.4197159049946
