Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y,Velocity_X,Velocity_Y,Speed,Accel_X,Accel_Y,Acceleration,Direction
0,1,492.09656,401.26657,478.65787,429.2743,463.45383,454.741,5.205222432816824,478.6231479819371,429.2777469787398,,,,,,,
1,1,490.64627,402.66483,477.99152,431.77164,462.73703,456.8242,7.839270765187347,478.178665339039,431.44385823426114,-0.4444826428980946,2.1661112555213435,2.2112446248965596,,,,1.773185349763469
2,1,490.5838,403.07504,477.91956,432.02475,463.3941,456.9157,6.639000790298719,477.7728902635318,432.34211762371024,-0.405775075507222,0.8982593894490947,0.9856588368377529,0.038707567390872555,-1.2678518660722489,1.2684426002291955,1.995092023193039
3,1,488.53247,406.27332,477.36978,433.84885,464.17633,456.0926,8.63517629498619,477.40720491192815,433.67006980044135,-0.3656853516036449,1.3279521767311167,1.3773825757800162,0.040089723903577124,0.429692787282022,0.4315588921628867,1.8395115034142018
4,1,486.65033,409.44266,477.22684,435.50665,464.99554,454.18988,13.333851200531289,477.0829914407402,435.3367636929382,-0.32421347118793165,1.6666938924968235,1.6979348945663202,0.04147188041571326,0.3387417157657069,0.34127095813313824,1.762921872195199
5,1,487.7921,410.207,476.61154,436.7437,462.77972,456.9187,11.587332516096271,476.8364883795473,436.89722176663497,-0.2465030611929251,1.5604580736967932,1.5798079500189222,0.07771040999500656,-0.1062358188000303,0.13162430253454294,1.7274700718265845
6,1,468.0593,444.8937,477.2517,438.88177,480.6064,421.48703,45.89901228799101,476.8433597501955,438.2788563596383,0.006871370648184438,1.381634593003355,1.3816516798086742,0.2533744318411095,-0.17882348069343834,0.3101232657478661,1.5658230045931518
7,1,466.24216,445.86725,478.50162,438.76538,483.46472,422.3974,43.04805535284041,477.18804387129455,439.50217727822326,0.3446841210990783,1.2233209185849319,1.2709528760679232,0.3378127504508939,-0.15831367441842303,0.3730692614985324,1.296155399901682
8,1,463.2907,450.63718,478.12,439.87585,483.5638,421.35278,37.654603026059696,477.450650756243,440.5876943286646,0.2626068849484682,1.0855170504413536,1.1168301763568327,-0.08207723615061013,-0.13780386814357826,0.16039507090137067,1.3334379258552382
9,1,467.3066,442.3412,476.71497,441.1109,475.37628,431.02856,90.11319741240428,477.21155265902,441.53032459346844,-0.2390980972230068,0.9426302648038245,0.9724812163840445,-0.501704982171475,-0.1428867856375291,0.5216555593928864,1.8192072535632586
10,1,481.04895,417.5484,474.82077,441.04156,462.1178,457.7137,22.456888580746146,476.55649910114084,442.22261426006423,-0.655053557879171,0.6922896665957978,0.9530792968926989,-0.4159554606561642,-0.2503405982080267,0.48547848599174237,2.328564831888311
11,1,486.64325,411.87778,474.22388,440.68027,458.13074,465.31702,9.827973133314392,475.6975839210044,442.6073912310987,-0.858915180136421,0.3847769710344551,0.9411634311357567,-0.20386162225725002,-0.30751269556134275,0.36894934470840407,2.7204196862146426
12,1,487.45026,411.8191,473.73315,440.71204,458.74966,466.64514,4.621859072979324,474.8469009570098,442.93098116516126,-0.8506829639946432,0.32358993406256786,0.9101494111723242,0.008232216141777826,-0.06118703697188721,0.061738342025066076,2.7781062930527236
13,1,481.23157,418.64365,473.70734,442.58804,462.71036,460.72644,13.78303236131332,474.16291833566027,443.4587357451468,-0.6839826213495144,0.5277545799855261,0.8639196276297073,0.16670034264512879,0.20416464592295824,0.263575808607031,2.4844161298063114
14,1,477.06967,426.31433,473.14056,444.05005,466.88455,453.80246,20.18814967420598,473.5896013358781,444.2286129952275,-0.5733169997821506,0.7698772500806967,0.9598975791359315,0.11066562156736381,0.24212267009517063,0.2662147012674278,2.2108879504154175
15,1,480.03168,420.90955,472.00168,445.50073,461.93143,464.2132,10.203341586176188,473.01728952468955,445.221722524895,-0.5723118111885697,0.9931095296674926,1.1462143547968369,0.0010051885935808968,0.2232322795867958,0.2232345426980915,2.093594032721609
16,1,479.0297,425.09393,471.35785,447.10092,463.1034,461.50894,10.589666579174889,472.33632246912117,446.4191739436409,-0.6809670555683738,1.1974514187459135,1.3775362176821566,-0.10865524437980412,0.204341889078421,0.2314337265036638,2.087868229392584
17,1,482.49484,422.5551,470.84875,449.09833,456.75366,470.03226,10.262991318664843,471.5625408567698,447.7855751882926,-0.7737816123513994,1.3664012446517404,1.5702835237621762,-0.09281455678302564,0.16894982590582686,0.19276562355471655,2.086061422313487
18,1,481.39835,424.6323,471.46677,450.39786,459.28125,469.12598,11.97055546372458,471.21378985751414,449.21952750502135,-0.34875099925562836,1.4339523167287211,1.4757528607912187,0.42503061309577106,0.06755107207698074,0.430365158217201,1.8093739048726767
19,1,463.19257,462.06027,475.6733,451.80896,479.67044,431.59503,39.41588598909282,471.6803776839059,450.6031304673339,0.4665878263917307,1.3836029623125796,1.4601579904438784,0.815338825647359,-0.05034935441614152,0.81689195007549,1.2455458671744508
20,1,465.8115,457.8242,475.51035,452.64948,475.64307,436.95993,61.43368993997834,472.34046023690746,451.81848364873713,0.6600825530015868,1.2153531814032021,1.3830373575301491,0.19349472660985612,-0.16824978090937748,0.2564141142797652,1.073250648838791
