Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y,Velocity_X,Velocity_Y,Speed,Accel_X,Accel_Y,Acceleration,Direction
0,1,515.3088,415.3869,541.93335,441.82568,565.2575,470.20255,5.782385138583912,541.9331069589037,441.82499895825055,,,,,,,
1,1,516.1384,414.9703,541.7623,441.29816,564.1983,468.78586,5.001670047159306,541.7852448374281,441.36517815232935,-0.14786212147566857,-0.459820805921197,0.48300971059110653,,,,-1.8819179482341026
2,1,516.02563,413.7893,540.97394,440.79208,564.2725,468.23425,2.4039546114696813,541.1177475044274,440.8367751845936,-0.6674973330007106,-0.528402967735758,0.8513297750431487,-0.519635211525042,-0.068582161814561,0.5241414560744396,-2.471983566452144
3,1,515.81305,414.4735,541.2378,440.79712,564.4348,468.63666,4.202396299362772,541.0872622411002,440.6469848847044,-0.030485263327136636,-0.18979029988918228,0.19222307148766146,0.6370120696735739,0.33861266784657573,0.7214172965323091,-1.7300619377057964
4,1,519.89386,414.8081,542.7234,441.8222,564.84595,468.16745,0.179136789028012,541.886143827455,441.225187651598,0.7988815863548098,0.5782027668935825,0.9861694725858086,0.8293668496819464,0.7679930667827648,1.1303374372185293,0.6264984062699669
5,1,529.78894,417.4633,545.93146,443.39938,565.382,465.58908,9.338519780752232,544.0525123089434,442.26003223390643,2.166368481488348,1.0348445823084376,2.400844790301792,1.3674868951335384,0.45664181541485505,1.4417150051058425,0.4456378474097342
6,1,541.38074,410.91364,550.73224,440.03943,570.8292,462.05826,24.58685086697924,547.391967591447,441.42205006314435,3.33945528250365,-0.8379821707620749,3.44298935553926,1.1730868010153017,-1.8728267530705125,2.2098897460581495,-0.24585733107332033
7,1,542.5373,406.64554,549.5216,438.25424,570.9914,462.28378,29.32001857030168,549.1175086168419,440.0996861117988,1.7255410253948185,-1.322363951345551,2.173968318568332,-1.6139142571088314,-0.48438178058347603,1.6850355897310803,-0.6538816423687043
8,1,544.1143,408.17856,547.89374,437.1099,565.5768,458.55408,32.06662685419653,549.3511862452146,438.76413948338495,0.2336776283727886,-1.3355466284138515,1.3558355470592802,-1.4918633970220299,-0.013182677068300563,1.4919216394800356,-1.397581923305647
9,1,540.2756,405.2633,545.8008,435.97034,565.24316,461.7285,26.845433603359805,548.9556923519139,437.5520118804394,-0.3954938933007952,-1.212127602945543,1.2750171549672298,-0.6291715216735838,0.12341902546830852,0.6411622723871079,-1.886186176469868
10,1,538.3429,406.34897,545.8209,435.89487,563.47845,462.03568,19.834933073777304,548.5709650151732,436.61239065905437,-0.38472733674063875,-0.939621221385039,1.0153340156385273,0.01076655656015646,0.272506381560504,0.2727189885786504,-1.959422095196271
11,1,536.20856,406.63763,545.8561,435.90518,562.26,462.80676,13.129953648510805,548.1687266539011,435.91591936600224,-0.40223836127211143,-0.6964712930521273,0.8042810213629162,-0.017511024531472685,0.2431499283329117,0.24377966204842014,-2.0945355914879
12,1,535.28284,406.01855,544.6696,435.73676,560.99585,462.97205,13.411416235373656,547.5918474044586,435.3886305957256,-0.576879249442527,-0.5272887702766411,0.7815517357777575,-0.17464088817041556,0.16918252277548618,0.24315050037709052,-2.40107640642185
13,1,536.50806,405.25348,543.87964,435.2887,559.03595,463.63504,14.343036548734608,546.8360039323411,434.9565569426669,-0.7558434721174763,-0.43207365305869416,0.8706244862224396,-0.17896422267494927,0.09521511721794695,0.2027168260023726,-2.6222838878862627
14,1,535.1515,405.39615,542.6925,434.99606,558.5225,462.5536,15.58172067104353,545.9804357648626,434.5304712686195,-0.8555681674785092,-0.4260856740473855,0.955795946230653,-0.0997246953610329,0.005987979011308653,0.09990430800266167,-2.6795344052212604
15,1,534.3189,404.9093,543.0918,434.07175,558.69824,461.63977,12.77170414691777,545.2858273474735,433.9601075047798,-0.6946084173890767,-0.5703637638397367,0.8987745415893738,0.16095975008943242,-0.14427808979235124,0.21615783201860236,-2.454099741906841
16,1,537.60645,402.2029,544.0882,432.55377,560.2307,461.21826,17.33116556687725,544.9707162764431,433.1321583640141,-0.31511107103040104,-0.8279491407656678,0.8858864299561959,0.3794973463586757,-0.2575853769259311,0.4586594186314619,-1.934460802155141
17,1,539.8944,398.1445,544.47546,430.9581,561.079,461.89365,20.275438199696826,544.9036078331765,432.14219061646645,-0.06710844326664755,-0.9899677475476665,0.9922397312858788,0.24800262776375348,-0.16201860678199864,0.2962352651547529,-1.6384812911143947
18,1,543.0798,395.5611,545.1904,429.3099,562.06915,461.36627,24.18963579615339,544.8937536931287,431.1170221653037,-0.009854140047764304,-1.025168451162756,1.0252158101275677,0.05725430321888325,-0.035200703615089424,0.06720970742442788,-1.580408246244185
19,1,541.406,396.2988,544.99347,429.69058,561.8575,460.99008,22.18347901384018,544.8634234228199,430.09960138850545,-0.030330270308809304,-1.0174207767982466,1.0178727633440994,-0.020476130261045,0.007747674364509294,0.02189288397004281,-1.6005984411511727
20,1,540.9316,393.6426,544.4803,428.11975,561.6239,460.93716,21.705576618303184,544.7631410615357,429.094546079479,-0.10028236128414392,-1.0050553090264316,1.0100459030098283,-0.06995209097533461,0.01236546777181502,0.0710366090479922,-1.6702451258405282
21,1,540.88184,390.95325,543.78925,427.0032,560.8667,459.9947,22.756639183594743,544.5434306485627,428.0370212185283,-0.21971041297308602,-1.057524860950707,1.0801071692649837,-0.1194280516889421,-0.05246955192427549,0.1304458255727291,-1.7756413058458194
22,1,541.6269,389.4444,543.1998,425.3681,559.72925,458.48877,24.01512963327703,544.1710900311753,426.86332296232257,-0.3723406173874082,-1.1736982562057392,1.2313428165936686,-0.15263020441432218,-0.11617339525503212,0.19181302631635758,-1.8779909952913763
