Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y
0,1,565.5388,642.62463,541.335,664.3711,519.0997,685.445,1.5249542853075804,541.3377304035414,664.3897917453897
1,1,565.31006,642.08215,540.7019,663.7063,519.61,684.78375,3.6733313521334554,540.8118058328295,663.7400355474881
2,1,565.49243,641.289,540.8803,662.3466,520.99634,683.9435,6.815005110268411,540.5967541620098,662.5763356942556
3,1,566.6437,640.2073,541.5827,661.22437,522.1478,683.2323,8.568319989447064,541.4730350577956,661.4022941949385
4,1,568.1893,638.4665,543.9642,660.2929,523.2459,682.14545,4.507934193634834,542.8252981539104,660.3565921642798
5,1,568.4154,638.3642,544.59595,659.64734,524.03314,681.23,4.6047475854385365,543.869576839143,659.4498756332265
6,1,567.6058,638.7396,544.22345,658.8419,524.7684,679.1863,5.593593974470461,544.5432495555337,658.5455711920417
7,1,567.6592,637.9857,544.5369,657.37274,524.98724,677.52246,5.887595378394095,544.9827679871777,657.533077102619
8,1,568.3972,637.85156,545.0163,656.033,525.6744,676.9452,9.364559930281818,545.3995317331364,656.5528977540605
9,1,569.3343,638.04987,545.9781,655.88763,526.20734,676.7779,9.207138836344273,545.9776355806882,655.7662250770989
10,1,570.7078,636.39557,547.2494,656.63385,526.1457,677.52563,3.925606159213903,546.7170071550148,655.1658950417801
11,1,572.3188,635.2754,548.56396,655.8591,526.76227,677.72864,4.179920053557069,547.5715322907733,654.70265462798
12,1,570.7852,635.2412,548.83685,655.6197,527.6379,676.79175,2.0875977298079658,548.4950968226207,654.3272508155737
13,1,572.26746,633.46716,549.5662,654.9038,528.93835,675.8041,2.01693295771828,549.4415865852143,653.9904305844365
14,1,574.3865,633.71735,550.8921,654.3395,530.10504,675.39215,4.08878192985047,550.3648874132112,653.6429409144436
15,1,575.47815,632.6078,551.547,653.8408,531.0318,674.07684,3.026403422191726,551.2188851412687,653.23552878547
16,1,576.6085,631.95197,552.3468,653.00653,531.46594,673.1461,3.012919024534097,551.9709707854648,652.7290855636039
17,1,577.34,632.15906,552.7488,652.2028,532.19476,672.33923,5.229296048238466,552.6425560875617,652.1250801597841
18,1,576.4764,631.8704,552.7282,651.74536,533.2635,671.0943,4.903047433400274,553.268557970743,651.4351258711621
19,1,577.3916,630.571,553.5446,650.58203,534.0192,669.99493,4.832983445578859,553.8838933581918,650.6708359948889
20,1,577.7616,629.861,554.2789,648.6229,534.58923,668.3731,6.464262943317724,554.5234791730915,649.8563223980985
21,1,578.67114,629.9527,554.5302,648.4813,534.6956,668.8291,8.224807356896994,555.222232338625,649.0656912278525
22,1,579.5248,629.96246,556.1054,648.5754,535.6972,669.49695,7.23516386046936,556.0150697779759,648.3855472011951
23,1,580.2173,629.5969,557.8422,648.522,536.7444,670.0878,5.403632090218251,556.910747043467,647.872412456392
24,1,581.1171,628.9184,559.0084,648.37836,537.6437,669.9993,3.987474012433617,557.8133742039786,647.4624788165978
25,1,581.3631,627.6292,558.6187,647.8745,537.2949,669.48315,3.707236586839531,558.6190535310006,647.0618555261889
26,1,583.2788,625.479,558.81464,646.43774,537.8023,668.6741,6.034066700944615,559.2965015899043,646.5766518295414
27,1,582.4647,626.207,558.6316,646.1219,538.3051,667.7952,6.954686580235076,559.8680651407531,645.9378964180577
28,1,584.5128,623.2836,560.651,644.679,538.9885,666.5287,3.3660410942183945,560.4979974284996,645.1762957712433
29,1,584.9592,623.9119,561.80304,643.6877,540.2494,665.4431,4.769043864288322,561.2900643232618,644.3474758156297
30,1,584.3856,623.9869,562.1562,642.9494,541.49896,663.79504,4.794770806002456,562.0306495499605,643.4996431455083
31,1,583.0567,624.17535,562.14575,642.23395,542.36896,662.1818,4.433056482389992,562.6760681935735,642.651327026213
32,1,584.5388,623.0897,562.62177,640.7318,542.94165,661.64923,7.9134114444496895,563.2491091781085,641.813637390838
33,1,584.6861,622.584,562.84357,640.0781,543.0142,661.49207,8.50828520285249,563.7725614275718,640.9976841724772
34,1,585.6916,621.4416,563.6403,639.95337,542.97614,661.89923,6.70984292397675,564.2692138659709,640.2145773042247
35,1,586.23785,619.3663,564.5199,639.7154,542.9883,661.81177,2.6052665645331774,564.7618554173129,639.4754267191746
36,1,585.7758,618.8482,565.04425,639.58276,543.62585,661.88574,1.1545356605332129,565.2732750056044,638.791342350421
37,1,587.7406,617.13074,565.7808,638.8288,544.1701,661.29333,1.4531996798641686,565.8120805547377,638.174681643025
38,1,587.3649,615.0426,565.7558,638.1951,544.38904,661.04,0.0593470254465782,566.3301559881439,637.6427920899159
39,1,586.9955,615.0478,565.7336,637.9981,544.54767,660.52625,0.42795846228472,566.765204229139,637.2142686959904
40,1,587.5284,613.30383,566.017,637.6421,544.5767,660.4653,1.7387758188181608,567.054928201039,636.9077064661445
41,1,588.2396,612.9841,566.1671,637.7167,544.5416,660.4803,1.783996142083668,567.1728085893703,636.7247261046849
42,1,587.4766,614.5559,565.85986,638.17694,544.9059,660.50964,0.7124435650809161,567.2354371284998,636.5990511135577
43,1,587.6839,614.5843,566.1136,638.06744,545.1095,660.50244,0.544645500629109,567.3951833150048,636.447430694119
44,1,589.6744,613.132,567.5127,637.2298,546.4658,659.4874,0.7950005506895124,567.7619161526408,636.2032851234991
45,1,589.89,612.66656,568.84875,636.4326,548.32996,657.5442,2.664180306774321,568.2755026738758,635.8667189819263
46,1,591.5073,611.6334,569.7522,635.17694,549.482,656.1241,1.3199724421196242,568.8333094183563,635.4545079254034
47,1,587.98114,613.5006,569.1058,635.19366,550.27264,654.23114,3.663991229043199,569.3327029257285,634.9834276099325
48,1,589.6057,613.0204,569.40466,633.5711,551.49866,653.6274,2.750294051882343,569.7112820252556,634.4702536915164
49,1,589.47833,612.88226,569.8655,633.5914,551.79724,653.607,1.370022235380962,570.0675747046683,633.9317618261575
50,1,590.89056,612.0321,571.006,633.0481,552.22217,654.1934,1.8001583679343731,570.5403412413139,633.3847276698586
51,1,592.2368,610.5796,572.2597,632.39594,552.9305,653.7585,0.340923193259377,571.226602707705,632.8414187859855
52,1,591.59973,610.4664,572.7682,632.50354,553.204,653.61646,2.304522105892675,572.0564233570148,632.296070367358
53,1,594.8935,608.8002,574.21375,631.5563,553.738,653.2123,1.132287455771424,572.9181282375822,631.7384095141596
54,1,596.8378,608.4695,574.6853,630.9308,554.27765,653.04395,1.9003248552733705,573.7000423977456,631.1581633265733
55,1,597.30414,607.41754,574.75366,629.5758,554.74384,652.37115,4.225911956167254,574.3272827148866,630.5450589047825
56,1,595.9114,607.857,574.53723,629.4621,555.39374,651.44653,3.643627491821206,574.8721333825591,629.8888233489705
57,1,597.0849,607.20105,575.41656,628.61523,556.0023,650.88654,4.258827670435286,575.4436704233601,629.1791837593208
58,1,596.49725,606.76483,576.1159,628.0019,556.7999,649.32996,1.656230709512799,576.114101104521,628.4054754040179
59,1,597.9742,606.69257,577.0766,626.6974,557.9704,648.5764,5.120783848506589,576.8081576718102,627.5554662232531
60,1,599.4906,605.4295,578.05756,625.4696,559.4222,647.0856,6.158674599633496,577.4297442935476,626.6165323252189
61,1,600.68915,604.49133,578.2572,623.87805,559.981,645.43945,8.87918352341316,577.9469278497163,625.5760498181083
